1062,35.4,1,1.01806375,-0.402421821,2.49090691,4
1065,35.5,1,1.019653038,-0.325758171,2.50238328,4
1068,35.6,1,1.01918059,-0.241406196,2.499951196,4
1071,35.7,1,1.025911703,-0.259764408,2.508123337,4
1074,35.8,1,1.034538116,-0.272382496,2.510662755,4
1077,35.9,1,1.045986233,-0.25652592,2.526350384,4
1080,36,1,1.051467393,-0.242340488,2.525608975,2
1083,36.1,1,1.063308562,-0.246351327,2.54016899,4
1086,36.2,1,1.076708898,-0.258175311,2.556622412,4
1089,36.3,1,1.084034667,-0.239357184,2.559176565,4
1092,36.4,1,1.101402981,-0.248552044,2.584627289,4
1095,36.5,1,1.106692883,-0.24288254,2.587296301,4
1098,36.6,1,1.116307365,-0.279791668,2.606588254,4
1101,36.7,1,1.12873411,-0.278203318,2.637452909,4
1104,36.8,1,1.141392479,-0.272743503,2.670212204,4
1107,36.9,1,1.152081229,-0.261455979,2.706301107,4
1110,37,1,1.159660352,-0.272136062,2.745481953,2
1113,37.1,1,1.157406656,-0.292574643,2.780885788,4
1116,37.2,1,1.149179305,-0.32870906,2.815913911,4
1119,37.3,1,1.13668377,-0.32772157,2.850952887,4
1122,37.4,1,1.125315964,-0.323822792,2.890716249,4
1125,37.5,1,1.111702677,-0.349509736,2.935100401,4
1128,37.6,1,1.092489152,-0.337502415,2.966316611,4
1131,37.7,1,1.077391938,-0.327935289,3.017982642,4
1134,37.8,1,1.057566405,-0.330771805,3.057516461,4
1137,37.9,1,1.042427832,-0.328314879,3.108909076,4
1140,38,1,1.024057566,-0.321792435,3.158088183,2
1143,38.1,1,1.003355155,-0.321278125,3.21086095,4
1146,38.2,1,0.979766306,-0.323008457,3.261637575,4
1149,38.3,1,0.953718467,-0.33150991,3.310940474,4
1152,38.4,1,0.932462968,-0.327850074,3.381951602,4
1155,38.5,1,0.9078259,-0.338355824,3.428441407,4
1158,38.6,1,0.892734463,-0.353586789,3.503969831,4
1161,38.7,1,0.880795154,-0.371033471,3.566954172,4
1164,38.8,1,0.862841954,-0.372379221,3.615504659,4
1167,38.9,1,0.852002349,-0.359011721,3.703177017,4
1170,39,1,0.835881231,-0.324253201,3.771697254,2
1173,39.1,1,0.825151881,-0.369562534,3.853671739,4
1176,39.2,1,0.822271113,-0.393907847,3.946924747,4
1179,39.3,1,0.804054506,-0.405771357,3.989175151,4
1182,39.4,1,0.800529283,-0.453587827,4.09926356,4
1185,39.5,1,0.790977822,-0.50585541,4.162426511,4
1188,39.6,1,0.783882041,-0.571873426,4.233330331,4
1191,39.7,1,0.784600025,-0.600783084,4.340422173,4
1194,39.8,1,0.781807954,-0.637026396,4.418732533,4
1197,39.9,1,0.784911679,-0.703579527,4.515830129,4
1200,40,1,0.786030262,-0.720887872,4.623466343,2
1203,40.1,1,0.78991791,-0.761666724,4.721001773,4
1206,40.2,1,0.788607392,-0.791850093,4.77455034,4
1209,40.3,1,0.780937019,-0.7667415,4.832915003,4
1212,40.4,1,0.789810652,-0.785897723,4.967411337,4
1215,40.5,1,0.790999579,-0.810380214,5.042848509,4
1218,40.6,1,0.790988181,-0.822068227,5.112423151,4
1221,40.7,1,0.797689655,-0.859693051,5.210936851,4
1224,40.8,1,0.802943601,-0.849521123,5.298030193,4
1227,40.9,1,0.807038825,-0.825304246,5.397155561,4
1230,41,1,0.820407474,-0.867970478,5.513827926,2
1233,41.1,1,0.81789483,-0.920147481,5.546117248,4
1236,41.2,1,0.832836192,-0.927691542,5.711185957,4
1239,41.3,1,0.821319546,-0.887768251,5.709434357,4
1242,41.4,1,0.83400748,-0.915698933,5.848362208,4
1245,41.5,1,0.841091687,-0.995057191,5.929023213,4
1248,41.6,1,0.853441585,-0.967251728,6.054945653,4
1251,41.7,1,0.862694992,-0.97778552,6.136977316,4
1254,41.8,1,0.874201448,-0.989265822,6.224039962,4
1257,41.9,1,0.872743376,-0.996259263,6.247836007,4
1260,42,1,0.879519267,-1.163539381,6.315554304,2
1263,42.1,1,0.891793567,-1.012601256,6.467563517,4
1266,42.2,1,0.891255053,-0.930160292,6.52533591,4
1269,42.3,1,0.904351277,-0.974532164,6.610026809,4
1272,42.4,1,0.924985764,-1.037498316,6.669956529,4
1275,42.5,1,0.943764011,-1.081916807,6.746858658,4
1278,42.6,1,0.976979911,-1.200384494,6.883123072,4
1281,42.7,1,0.987808915,-1.326356722,6.877287714,4
1284,42.8,1,1.017773398,-1.335902124,6.984242956,4
1287,42.9,1,1.039280855,-1.3466805,7.017511197,4
1290,43,1,1.068073846,-1.370857648,7.085683215,2
1293,43.1,1,1.082929526,-1.385596533,7.102116008,4
1296,43.2,1,1.10995396,-1.413766669,7.209506428,4
1299,43.3,1,1.103995002,-1.401618502,7.15889029,4
1302,43.4,1,1.118410273,-1.294575511,7.237441669,4
1305,43.5,1,1.110520745,-1.309673554,7.197190924,4
1308,43.6,1,1.119900974,-1.364650931,7.265578658,4
1311,43.7,1,1.127208027,-1.436328169,7.317972539,4
1314,43.8,1,1.118873069,-1.424493333,7.303239289,4
1317,43.9,1,1.129222656,-1.42223296,7.361640007,4
1320,44,1,1.135850375,-1.446722911,7.394887445,2
1323,44.1,1,1.120491267,-1.43679134,7.309649561,4
1326,44.2,1,1.125923615,-1.444299833,7.32070391,4
1329,44.3,1,1.145769989,-1.444419836,7.417409628,4
1332,44.4,1,1.128110328,-0.896085271,7.369013155,4
1335,44.5,1,1.137111035,-0.904619268,7.426356887,4
1338,44.6,1,1.134510336,-0.918861614,7.413341665,4
1341,44.7,1,1.12635627,-0.907118937,7.362982011,4
1344,44.8,1,1.131233129,-0.942953935,7.420320095,4
1347,44.9,1,1.15514994,-1.024950379,7.579555334,4
1350,45,1,1.136277449,-1.010835627,7.485727011,2
1353,45.1,1,1.170327654,-1.040033571,7.704677103,4
1356,45.2,1,1.154955058,-0.95141703,7.613411244,4
1359,45.3,1,1.182985112,-1.017170638,7.784211583,4
1362,45.4,1,1.194579218,-0.9565169,7.806118017,4
